sample_index,scaled_emg,source_file,dataset
1520,601.506,emg_data.hdf5,1
1521,594.818,emg_data.hdf5,1
1522,592.151,emg_data.hdf5,1
1523,591.440,emg_data.hdf5,1
1524,591.090,emg_data.hdf5,1
1525,588.272,emg_data.hdf5,1
1526,590.396,emg_data.hdf5,1
1527,591.645,emg_data.hdf5,1
1528,590.982,emg_data.hdf5,1
1529,585.982,emg_data.hdf5,1
1530,580.681,emg_data.hdf5,1
1531,576.158,emg_data.hdf5,1
1532,572.014,emg_data.hdf5,1
1533,572.864,emg_data.hdf5,1
1534,574.514,emg_data.hdf5,1
1535,574.411,emg_data.hdf5,1
1536,570.678,emg_data.hdf5,1
1537,572.655,emg_data.hdf5,1
1538,578.078,emg_data.hdf5,1
1539,578.548,emg_data.hdf5,1
1540,577.699,emg_data.hdf5,1
1541,572.787,emg_data.hdf5,1
1542,557.042,emg_data.hdf5,1
1543,539.768,emg_data.hdf5,1
1544,533.504,emg_data.hdf5,1
1545,542.785,emg_data.hdf5,1
1546,560.621,emg_data.hdf5,1
1547,571.890,emg_data.hdf5,1
1548,583.535,emg_data.hdf5,1
1549,602.670,emg_data.hdf5,1
1550,621.281,emg_data.hdf5,1
1551,635.616,emg_data.hdf5,1
1552,647.289,emg_data.hdf5,1
1553,665.437,emg_data.hdf5,1
1554,680.615,emg_data.hdf5,1
1555,680.136,emg_data.hdf5,1
1556,651.365,emg_data.hdf5,1
1557,603.860,emg_data.hdf5,1
1558,564.196,emg_data.hdf5,1
1559,556.453,emg_data.hdf5,1
1560,575.353,emg_data.hdf5,1
1561,598.320,emg_data.hdf5,1
1562,610.253,emg_data.hdf5,1
1563,617.019,emg_data.hdf5,1
1564,629.966,emg_data.hdf5,1
1565,642.728,emg_data.hdf5,1
1566,638.893,emg_data.hdf5,1
1567,622.367,emg_data.hdf5,1
1568,605.005,emg_data.hdf5,1
1569,578.883,emg_data.hdf5,1
1570,542.846,emg_data.hdf5,1
1571,501.492,emg_data.hdf5,1
1572,463.879,emg_data.hdf5,1
1573,439.239,emg_data.hdf5,1
1574,442.677,emg_data.hdf5,1
1575,485.390,emg_data.hdf5,1
1576,576.027,emg_data.hdf5,1
1577,696.034,emg_data.hdf5,1
1578,801.199,emg_data.hdf5,1
1579,813.689,emg_data.hdf5,1
1580,692.466,emg_data.hdf5,1
1581,533.369,emg_data.hdf5,1
1582,488.645,emg_data.hdf5,1
1583,552.086,emg_data.hdf5,1
1584,601.644,emg_data.hdf5,1
1585,614.243,emg_data.hdf5,1
1586,598.295,emg_data.hdf5,1
1587,580.743,emg_data.hdf5,1
1588,579.741,emg_data.hdf5,1
1589,600.775,emg_data.hdf5,1
1590,630.448,emg_data.hdf5,1
1591,640.236,emg_data.hdf5,1
1592,621.035,emg_data.hdf5,1
1593,585.038,emg_data.hdf5,1
1594,567.618,emg_data.hdf5,1
1595,566.676,emg_data.hdf5,1
1596,555.337,emg_data.hdf5,1
1597,537.432,emg_data.hdf5,1
1598,538.314,emg_data.hdf5,1
1599,555.083,emg_data.hdf5,1
1600,571.054,emg_data.hdf5,1
1601,565.186,emg_data.hdf5,1
1602,561.992,emg_data.hdf5,1
1603,571.489,emg_data.hdf5,1
1604,592.180,emg_data.hdf5,1
1605,617.110,emg_data.hdf5,1
1606,625.945,emg_data.hdf5,1
1607,588.607,emg_data.hdf5,1
1608,511.147,emg_data.hdf5,1
1609,432.439,emg_data.hdf5,1
1610,415.380,emg_data.hdf5,1
1611,469.505,emg_data.hdf5,1
1612,545.466,emg_data.hdf5,1
1613,594.017,emg_data.hdf5,1
1614,617.205,emg_data.hdf5,1
1615,631.604,emg_data.hdf5,1
1616,644.076,emg_data.hdf5,1
1617,643.308,emg_data.hdf5,1
1618,624.796,emg_data.hdf5,1
1619,587.062,emg_data.hdf5,1
1620,538.761,emg_data.hdf5,1
1621,496.530,emg_data.hdf5,1
1622,484.717,emg_data.hdf5,1
1623,509.187,emg_data.hdf5,1
1624,560.191,emg_data.hdf5,1
1625,615.563,emg_data.hdf5,1
1626,654.136,emg_data.hdf5,1
1627,687.029,emg_data.hdf5,1
1628,698.323,emg_data.hdf5,1
1629,682.519,emg_data.hdf5,1
1630,637.591,emg_data.hdf5,1
1631,581.659,emg_data.hdf5,1
1632,542.682,emg_data.hdf5,1
1633,543.463,emg_data.hdf5,1
1634,574.044,emg_data.hdf5,1
1635,604.412,emg_data.hdf5,1
1636,617.827,emg_data.hdf5,1
1637,617.179,emg_data.hdf5,1
1638,612.643,emg_data.hdf5,1
1639,609.375,emg_data.hdf5,1
1640,598.904,emg_data.hdf5,1
1641,595.385,emg_data.hdf5,1
1642,598.205,emg_data.hdf5,1
1643,604.038,emg_data.hdf5,1
1644,608.800,emg_data.hdf5,1
1645,609.063,emg_data.hdf5,1
1646,608.803,emg_data.hdf5,1
1647,604.842,emg_data.hdf5,1
1648,601.675,emg_data.hdf5,1
1649,597.720,emg_data.hdf5,1
1650,581.985,emg_data.hdf5,1
1651,552.810,emg_data.hdf5,1
1652,521.815,emg_data.hdf5,1
1653,505.475,emg_data.hdf5,1
1654,512.093,emg_data.hdf5,1
1655,529.118,emg_data.hdf5,1
1656,566.122,emg_data.hdf5,1
1657,621.954,emg_data.hdf5,1
1658,681.167,emg_data.hdf5,1
1659,726.863,emg_data.hdf5,1
1660,748.952,emg_data.hdf5,1
1661,755.619,emg_data.hdf5,1
1662,746.513,emg_data.hdf5,1
1663,726.969,emg_data.hdf5,1
1664,709.244,emg_data.hdf5,1
1665,707.358,emg_data.hdf5,1
1666,713.735,emg_data.hdf5,1
1667,696.383,emg_data.hdf5,1
1668,654.142,emg_data.hdf5,1
1669,606.284,emg_data.hdf5,1
1670,571.668,emg_data.hdf5,1
1671,558.056,emg_data.hdf5,1
1672,567.530,emg_data.hdf5,1
1673,588.531,emg_data.hdf5,1
1674,608.071,emg_data.hdf5,1
1675,624.074,emg_data.hdf5,1
1676,637.256,emg_data.hdf5,1
1677,636.264,emg_data.hdf5,1
1678,616.152,emg_data.hdf5,1
1679,582.018,emg_data.hdf5,1
1680,534.558,emg_data.hdf5,1
1681,484.397,emg_data.hdf5,1
1682,446.313,emg_data.hdf5,1
1683,410.826,emg_data.hdf5,1
1684,376.982,emg_data.hdf5,1
1685,372.960,emg_data.hdf5,1
1686,424.894,emg_data.hdf5,1
1687,517.604,emg_data.hdf5,1
1688,603.624,emg_data.hdf5,1
1689,646.417,emg_data.hdf5,1
1690,643.864,emg_data.hdf5,1
1691,553.766,emg_data.hdf5,1
1692,408.579,emg_data.hdf5,1
1693,351.977,emg_data.hdf5,1
1694,406.966,emg_data.hdf5,1
1695,484.468,emg_data.hdf5,1
1696,525.640,emg_data.hdf5,1
1697,536.873,emg_data.hdf5,1
1698,548.074,emg_data.hdf5,1
1699,563.142,emg_data.hdf5,1
1700,575.910,emg_data.hdf5,1
1701,589.904,emg_data.hdf5,1
1702,602.202,emg_data.hdf5,1
1703,615.224,emg_data.hdf5,1
1704,630.692,emg_data.hdf5,1
1705,648.337,emg_data.hdf5,1
1706,670.343,emg_data.hdf5,1
1707,690.325,emg_data.hdf5,1
1708,706.177,emg_data.hdf5,1
1709,703.880,emg_data.hdf5,1
1710,694.459,emg_data.hdf5,1
1711,661.803,emg_data.hdf5,1
1712,610.384,emg_data.hdf5,1
1713,578.534,emg_data.hdf5,1
1714,589.411,emg_data.hdf5,1
1715,624.075,emg_data.hdf5,1
1716,648.570,emg_data.hdf5,1
1717,655.920,emg_data.hdf5,1
1718,656.876,emg_data.hdf5,1
1719,657.654,emg_data.hdf5,1
1720,657.074,emg_data.hdf5,1
1721,655.156,emg_data.hdf5,1
1722,652.264,emg_data.hdf5,1
1723,640.366,emg_data.hdf5,1
1724,623.015,emg_data.hdf5,1
1725,616.444,emg_data.hdf5,1
1726,612.605,emg_data.hdf5,1
1727,603.564,emg_data.hdf5,1
1728,592.394,emg_data.hdf5,1
1729,578.829,emg_data.hdf5,1
1730,529.091,emg_data.hdf5,1
1731,442.930,emg_data.hdf5,1
1732,375.825,emg_data.hdf5,1
1733,374.683,emg_data.hdf5,1
1734,440.062,emg_data.hdf5,1
1735,539.574,emg_data.hdf5,1
1736,610.026,emg_data.hdf5,1
1737,617.821,emg_data.hdf5,1
1738,586.116,emg_data.hdf5,1
1739,582.082,emg_data.hdf5,1
1740,618.686,emg_data.hdf5,1
1741,657.560,emg_data.hdf5,1
1742,669.442,emg_data.hdf5,1
1743,652.095,emg_data.hdf5,1
1744,632.574,emg_data.hdf5,1
1745,634.004,emg_data.hdf5,1
1746,647.736,emg_data.hdf5,1
1747,642.939,emg_data.hdf5,1
1748,600.135,emg_data.hdf5,1
1749,536.055,emg_data.hdf5,1
1750,487.324,emg_data.hdf5,1
1751,485.218,emg_data.hdf5,1
1752,515.498,emg_data.hdf5,1
1753,557.000,emg_data.hdf5,1
1754,594.468,emg_data.hdf5,1
1755,617.142,emg_data.hdf5,1
1756,618.146,emg_data.hdf5,1
1757,604.396,emg_data.hdf5,1
1758,594.828,emg_data.hdf5,1
1759,617.935,emg_data.hdf5,1
1760,674.318,emg_data.hdf5,1
1761,734.710,emg_data.hdf5,1
1762,792.757,emg_data.hdf5,1
1763,817.843,emg_data.hdf5,1
1764,781.647,emg_data.hdf5,1
1765,704.013,emg_data.hdf5,1
1766,637.944,emg_data.hdf5,1
1767,625.706,emg_data.hdf5,1
1768,649.255,emg_data.hdf5,1
1769,657.830,emg_data.hdf5,1
1770,620.078,emg_data.hdf5,1
1771,560.672,emg_data.hdf5,1
1772,499.538,emg_data.hdf5,1
1773,451.432,emg_data.hdf5,1
1774,408.241,emg_data.hdf5,1
1775,370.148,emg_data.hdf5,1
1776,359.122,emg_data.hdf5,1
1777,370.729,emg_data.hdf5,1
1778,363.148,emg_data.hdf5,1
1779,327.228,emg_data.hdf5,1
1780,316.252,emg_data.hdf5,1
1781,386.207,emg_data.hdf5,1
1782,515.317,emg_data.hdf5,1
1783,599.755,emg_data.hdf5,1
1784,562.035,emg_data.hdf5,1
1785,492.433,emg_data.hdf5,1
1786,510.261,emg_data.hdf5,1
1787,609.085,emg_data.hdf5,1
1788,719.438,emg_data.hdf5,1
1789,794.384,emg_data.hdf5,1
1790,806.448,emg_data.hdf5,1
1791,759.386,emg_data.hdf5,1
1792,685.338,emg_data.hdf5,1
1793,647.835,emg_data.hdf5,1
1794,656.169,emg_data.hdf5,1
1795,675.424,emg_data.hdf5,1
1796,688.546,emg_data.hdf5,1
1797,690.489,emg_data.hdf5,1
1798,685.494,emg_data.hdf5,1
1799,684.886,emg_data.hdf5,1
1800,690.092,emg_data.hdf5,1
1801,692.792,emg_data.hdf5,1
1802,687.621,emg_data.hdf5,1
1803,675.872,emg_data.hdf5,1
1804,649.170,emg_data.hdf5,1
1805,594.147,emg_data.hdf5,1
1806,504.693,emg_data.hdf5,1
1807,409.881,emg_data.hdf5,1
1808,372.741,emg_data.hdf5,1
1809,410.152,emg_data.hdf5,1
1810,491.759,emg_data.hdf5,1
1811,556.764,emg_data.hdf5,1
1812,563.825,emg_data.hdf5,1
1813,532.849,emg_data.hdf5,1
1814,530.586,emg_data.hdf5,1
1815,570.419,emg_data.hdf5,1
1816,625.555,emg_data.hdf5,1
1817,655.829,emg_data.hdf5,1
1818,673.076,emg_data.hdf5,1
1819,691.066,emg_data.hdf5,1
1820,711.004,emg_data.hdf5,1
1821,719.612,emg_data.hdf5,1
1822,705.129,emg_data.hdf5,1
1823,664.549,emg_data.hdf5,1
1824,611.305,emg_data.hdf5,1
1825,563.237,emg_data.hdf5,1
1826,520.871,emg_data.hdf5,1
1827,468.055,emg_data.hdf5,1
1828,421.480,emg_data.hdf5,1
1829,417.812,emg_data.hdf5,1
1830,464.984,emg_data.hdf5,1
1831,525.786,emg_data.hdf5,1
1832,566.837,emg_data.hdf5,1
1833,580.492,emg_data.hdf5,1
1834,592.647,emg_data.hdf5,1
1835,611.276,emg_data.hdf5,1
1836,634.224,emg_data.hdf5,1
1837,660.177,emg_data.hdf5,1
1838,680.846,emg_data.hdf5,1
1839,685.661,emg_data.hdf5,1
1840,682.803,emg_data.hdf5,1
1841,677.871,emg_data.hdf5,1
1842,659.845,emg_data.hdf5,1
1843,626.518,emg_data.hdf5,1
1844,578.641,emg_data.hdf5,1
1845,551.141,emg_data.hdf5,1
1846,528.937,emg_data.hdf5,1
1847,504.548,emg_data.hdf5,1
1848,491.148,emg_data.hdf5,1
1849,499.836,emg_data.hdf5,1
1850,526.028,emg_data.hdf5,1
1851,553.461,emg_data.hdf5,1
1852,578.800,emg_data.hdf5,1
1853,599.983,emg_data.hdf5,1
1854,612.439,emg_data.hdf5,1
1855,618.592,emg_data.hdf5,1
1856,620.831,emg_data.hdf5,1
1857,623.117,emg_data.hdf5,1
1858,622.480,emg_data.hdf5,1
1859,618.509,emg_data.hdf5,1
1860,612.475,emg_data.hdf5,1
1861,603.884,emg_data.hdf5,1
1862,594.953,emg_data.hdf5,1
1863,591.729,emg_data.hdf5,1
1864,589.845,emg_data.hdf5,1
1865,585.672,emg_data.hdf5,1
1866,587.222,emg_data.hdf5,1
1867,591.726,emg_data.hdf5,1
1868,596.943,emg_data.hdf5,1
1869,594.741,emg_data.hdf5,1
1870,590.117,emg_data.hdf5,1
1871,589.429,emg_data.hdf5,1
1872,603.536,emg_data.hdf5,1
1873,624.641,emg_data.hdf5,1
1874,634.585,emg_data.hdf5,1
1875,628.749,emg_data.hdf5,1
1876,614.976,emg_data.hdf5,1
1877,598.719,emg_data.hdf5,1
1878,569.199,emg_data.hdf5,1
1879,533.752,emg_data.hdf5,1
1880,512.717,emg_data.hdf5,1
1881,514.114,emg_data.hdf5,1
1882,538.619,emg_data.hdf5,1
1883,577.027,emg_data.hdf5,1
1884,617.563,emg_data.hdf5,1
1885,648.317,emg_data.hdf5,1
1886,670.746,emg_data.hdf5,1
1887,682.638,emg_data.hdf5,1
1888,677.651,emg_data.hdf5,1
1889,659.583,emg_data.hdf5,1
1890,644.421,emg_data.hdf5,1
1891,637.405,emg_data.hdf5,1
1892,661.048,emg_data.hdf5,1
1893,701.461,emg_data.hdf5,1
1894,713.734,emg_data.hdf5,1
1895,653.809,emg_data.hdf5,1
1896,527.792,emg_data.hdf5,1
1897,423.793,emg_data.hdf5,1
1898,411.010,emg_data.hdf5,1
1899,447.182,emg_data.hdf5,1
1900,457.525,emg_data.hdf5,1
1901,415.240,emg_data.hdf5,1
1902,360.809,emg_data.hdf5,1
1903,354.863,emg_data.hdf5,1
1904,410.336,emg_data.hdf5,1
1905,476.811,emg_data.hdf5,1
1906,526.714,emg_data.hdf5,1
1907,557.479,emg_data.hdf5,1
1908,579.992,emg_data.hdf5,1
1909,605.896,emg_data.hdf5,1
1910,625.176,emg_data.hdf5,1
1911,640.575,emg_data.hdf5,1
1912,644.671,emg_data.hdf5,1
1913,637.061,emg_data.hdf5,1
1914,627.444,emg_data.hdf5,1
1915,631.613,emg_data.hdf5,1
1916,663.149,emg_data.hdf5,1
1917,720.282,emg_data.hdf5,1
1918,779.451,emg_data.hdf5,1
1919,824.327,emg_data.hdf5,1
1920,831.215,emg_data.hdf5,1
1921,744.028,emg_data.hdf5,1
1922,591.543,emg_data.hdf5,1
1923,491.933,emg_data.hdf5,1
1924,496.373,emg_data.hdf5,1
1925,544.518,emg_data.hdf5,1
1926,590.355,emg_data.hdf5,1
1927,623.523,emg_data.hdf5,1
1928,634.735,emg_data.hdf5,1
1929,590.629,emg_data.hdf5,1
1930,490.346,emg_data.hdf5,1
1931,414.714,emg_data.hdf5,1
1932,441.207,emg_data.hdf5,1
1933,560.301,emg_data.hdf5,1
1934,677.591,emg_data.hdf5,1
1935,740.670,emg_data.hdf5,1
1936,755.873,emg_data.hdf5,1
1937,719.412,emg_data.hdf5,1
1938,643.383,emg_data.hdf5,1
1939,550.983,emg_data.hdf5,1
1940,475.394,emg_data.hdf5,1
1941,441.818,emg_data.hdf5,1
1942,449.613,emg_data.hdf5,1
1943,479.950,emg_data.hdf5,1
1944,513.627,emg_data.hdf5,1
1945,543.226,emg_data.hdf5,1
1946,571.690,emg_data.hdf5,1
1947,595.816,emg_data.hdf5,1
1948,605.065,emg_data.hdf5,1
1949,594.933,emg_data.hdf5,1
1950,579.475,emg_data.hdf5,1
1951,567.574,emg_data.hdf5,1
1952,560.199,emg_data.hdf5,1
1953,574.802,emg_data.hdf5,1
1954,590.619,emg_data.hdf5,1
1955,596.795,emg_data.hdf5,1
1956,599.683,emg_data.hdf5,1
1957,606.216,emg_data.hdf5,1
1958,621.215,emg_data.hdf5,1
1959,634.723,emg_data.hdf5,1
1960,631.681,emg_data.hdf5,1
1961,609.096,emg_data.hdf5,1
1962,594.578,emg_data.hdf5,1
1963,597.279,emg_data.hdf5,1
1964,602.079,emg_data.hdf5,1
1965,604.031,emg_data.hdf5,1
1966,600.752,emg_data.hdf5,1
1967,597.388,emg_data.hdf5,1
1968,595.450,emg_data.hdf5,1
1969,595.263,emg_data.hdf5,1
1970,592.572,emg_data.hdf5,1
1971,583.351,emg_data.hdf5,1
1972,577.920,emg_data.hdf5,1
1973,578.705,emg_data.hdf5,1
1974,576.776,emg_data.hdf5,1
1975,573.319,emg_data.hdf5,1
1976,582.788,emg_data.hdf5,1
1977,617.986,emg_data.hdf5,1
1978,664.486,emg_data.hdf5,1
1979,696.613,emg_data.hdf5,1
1980,696.872,emg_data.hdf5,1
1981,651.452,emg_data.hdf5,1
1982,581.719,emg_data.hdf5,1
1983,545.498,emg_data.hdf5,1
1984,567.135,emg_data.hdf5,1
1985,618.648,emg_data.hdf5,1
1986,671.405,emg_data.hdf5,1
1987,711.327,emg_data.hdf5,1
1988,720.731,emg_data.hdf5,1
1989,683.308,emg_data.hdf5,1
1990,602.959,emg_data.hdf5,1
1991,519.351,emg_data.hdf5,1
1992,455.754,emg_data.hdf5,1
1993,414.503,emg_data.hdf5,1
1994,418.691,emg_data.hdf5,1
1995,484.249,emg_data.hdf5,1
1996,558.747,emg_data.hdf5,1
1997,585.927,emg_data.hdf5,1
1998,598.379,emg_data.hdf5,1
1999,619.783,emg_data.hdf5,1
2000,641.512,emg_data.hdf5,1
2001,648.824,emg_data.hdf5,1
2002,633.996,emg_data.hdf5,1
2003,595.772,emg_data.hdf5,1
2004,534.341,emg_data.hdf5,1
2005,486.147,emg_data.hdf5,1
2006,486.960,emg_data.hdf5,1
2007,524.894,emg_data.hdf5,1
2008,563.407,emg_data.hdf5,1
2009,577.566,emg_data.hdf5,1
2010,586.152,emg_data.hdf5,1
2011,603.911,emg_data.hdf5,1
2012,622.926,emg_data.hdf5,1
2013,626.505,emg_data.hdf5,1
2014,619.503,emg_data.hdf5,1
2015,609.859,emg_data.hdf5,1
2016,599.190,emg_data.hdf5,1
2017,587.526,emg_data.hdf5,1
2018,570.711,emg_data.hdf5,1
2019,549.129,emg_data.hdf5,1
2020,527.095,emg_data.hdf5,1
2021,518.073,emg_data.hdf5,1
2022,524.911,emg_data.hdf5,1
2023,544.979,emg_data.hdf5,1
2024,566.979,emg_data.hdf5,1
2025,588.406,emg_data.hdf5,1
2026,612.222,emg_data.hdf5,1
2027,646.327,emg_data.hdf5,1
2028,691.034,emg_data.hdf5,1
2029,710.844,emg_data.hdf5,1
2030,669.716,emg_data.hdf5,1
2031,583.166,emg_data.hdf5,1
2032,506.953,emg_data.hdf5,1
2033,471.311,emg_data.hdf5,1
2034,487.100,emg_data.hdf5,1
2035,542.591,emg_data.hdf5,1
2036,616.237,emg_data.hdf5,1
2037,692.879,emg_data.hdf5,1
2038,744.493,emg_data.hdf5,1
2039,729.452,emg_data.hdf5,1
2040,674.082,emg_data.hdf5,1
2041,664.562,emg_data.hdf5,1
2042,688.483,emg_data.hdf5,1
2043,675.978,emg_data.hdf5,1
2044,616.175,emg_data.hdf5,1
2045,546.325,emg_data.hdf5,1
2046,511.466,emg_data.hdf5,1
2047,515.548,emg_data.hdf5,1
2048,531.252,emg_data.hdf5,1
2049,551.540,emg_data.hdf5,1
2050,577.828,emg_data.hdf5,1
2051,598.070,emg_data.hdf5,1
2052,604.554,emg_data.hdf5,1
2053,592.467,emg_data.hdf5,1
2054,576.742,emg_data.hdf5,1
2055,568.654,emg_data.hdf5,1
2056,571.785,emg_data.hdf5,1
2057,585.270,emg_data.hdf5,1
2058,605.168,emg_data.hdf5,1
2059,623.022,emg_data.hdf5,1
2060,631.587,emg_data.hdf5,1
2061,649.750,emg_data.hdf5,1
2062,664.530,emg_data.hdf5,1
2063,658.502,emg_data.hdf5,1
2064,633.411,emg_data.hdf5,1
2065,603.448,emg_data.hdf5,1
2066,589.823,emg_data.hdf5,1
2067,606.022,emg_data.hdf5,1
2068,653.147,emg_data.hdf5,1
2069,703.545,emg_data.hdf5,1
2070,723.750,emg_data.hdf5,1
2071,709.177,emg_data.hdf5,1
2072,642.219,emg_data.hdf5,1
2073,502.370,emg_data.hdf5,1
2074,320.898,emg_data.hdf5,1
2075,200.559,emg_data.hdf5,1
2076,201.009,emg_data.hdf5,1
2077,279.673,emg_data.hdf5,1
2078,358.241,emg_data.hdf5,1
2079,415.713,emg_data.hdf5,1
2080,473.203,emg_data.hdf5,1
2081,536.430,emg_data.hdf5,1
2082,606.623,emg_data.hdf5,1
2083,677.196,emg_data.hdf5,1
2084,712.295,emg_data.hdf5,1
2085,682.853,emg_data.hdf5,1
2086,621.341,emg_data.hdf5,1
2087,592.885,emg_data.hdf5,1
2088,615.642,emg_data.hdf5,1
2089,648.976,emg_data.hdf5,1
2090,663.188,emg_data.hdf5,1
2091,656.572,emg_data.hdf5,1
2092,640.312,emg_data.hdf5,1
2093,633.810,emg_data.hdf5,1
2094,636.422,emg_data.hdf5,1
2095,636.037,emg_data.hdf5,1
2096,634.884,emg_data.hdf5,1
2097,634.015,emg_data.hdf5,1
2098,633.917,emg_data.hdf5,1
2099,626.152,emg_data.hdf5,1
2100,612.086,emg_data.hdf5,1
2101,604.270,emg_data.hdf5,1
2102,617.295,emg_data.hdf5,1
2103,641.295,emg_data.hdf5,1
2104,661.025,emg_data.hdf5,1
2105,673.485,emg_data.hdf5,1
2106,673.784,emg_data.hdf5,1
2107,669.269,emg_data.hdf5,1
2108,671.828,emg_data.hdf5,1
2109,684.921,emg_data.hdf5,1
2110,693.126,emg_data.hdf5,1
2111,673.290,emg_data.hdf5,1
2112,621.046,emg_data.hdf5,1
2113,560.768,emg_data.hdf5,1
2114,515.169,emg_data.hdf5,1
2115,472.752,emg_data.hdf5,1
2116,411.931,emg_data.hdf5,1
2117,368.406,emg_data.hdf5,1
2118,396.999,emg_data.hdf5,1
2119,486.202,emg_data.hdf5,1
2120,572.344,emg_data.hdf5,1
2121,616.071,emg_data.hdf5,1
2122,622.947,emg_data.hdf5,1
